31170,11653938,20018.80
31170,11688910,20018.80
31170,11653942,20018.80
31170,11653744,20018.80
31170,11653939,20018.80
31170,11695015,20018.80
31170,11653935,20018.80
31172,11732124,20018.80
31172,11716615,20018.80
31172,11653744,20018.80
31172,11688910,20018.80
31172,11726820,20018.80
31172,11653752,20018.80
31172,11653942,20018.80
31172,11653939,20018.80
31172,11727110,20018.80
31172,11695016,20018.80
31172,11653935,20018.80
31172,11653941,20018.80
31172,11695027,20018.80
31172,11653938,20018.80
31172,11727749,20018.80
31172,11695015,20018.80
31172,11717686,20018.80
31172,11653904,20018.80
31172,11721541,20018.80
31172,11653760,20018.80
31172,11726833,20018.80
31172,11693635,20018.80
31172,11732144,20018.80
31172,11732138,20018.80
31172,11710286,20018.80
31172,11726002,20018.80
31172,11693829,20018.80
31172,11693844,20018.80
31172,11681243,20018.80
31172,11653756,20018.80
31173,11653941,20018.80
31173,11732144,20018.80
31173,11716615,20018.80
31173,11653756,20018.80
31173,11693635,20018.80
31173,11693829,20018.80
31173,11726833,20018.80
31173,11693844,20018.80
31173,11653938,20018.80
31173,11732124,20018.80
31173,11653904,20018.80
31173,11726820,20018.80
31173,11727749,20018.80
31173,11726002,20018.80
31173,11710286,20018.80
31173,11653760,20018.80
31173,11732138,20018.80
31173,11727110,20018.80
31173,11721541,20018.80
31173,11695016,20018.80
31173,11717686,20018.80
31173,11695015,20018.80
31173,11681243,20018.80
31173,11695027,20018.80
31173,11653752,20018.80
31173,11653935,20018.80
31173,11653942,20018.80
31173,11653744,20018.80
31173,11688910,20018.80
31173,11653939,20018.80
31175,11653939,20018.80
31175,11653744,20018.80
31175,11653760,20018.80
31175,11732138,20018.80
31175,11695016,20018.80
31175,11693829,20018.80
31175,11726820,20018.80
31175,11681243,20018.80
31175,11653938,20018.80
31175,11653941,20018.80
31175,11695015,20018.80
31175,11653904,20018.80
31175,11726002,20018.80
31175,11717686,20018.80
31175,11693635,20018.80
31175,11716615,20018.80
31175,11721541,20018.80
31175,11732124,20018.80
31175,11727749,20018.80
31175,11727110,20018.80
31175,11710286,20018.80
31175,11653756,20018.80
31175,11732144,20018.80
31175,11726833,20018.80
31175,11693844,20018.80
31175,11653935,20018.80
31175,11653752,20018.80
31175,11688910,20018.80
31175,11695027,20018.80
31175,11653942,20018.80
31177,11653752,20018.80
31177,11653760,20018.80
31177,11726833,20018.80
31177,11727110,20018.80
31177,11732138,20018.80
31177,11693635,20018.80
31177,11732144,20018.80
31177,11726820,20018.80
31177,11653941,20018.80
31177,11693844,20018.80
31177,11695027,20018.80
31177,11695015,20018.80
31177,11653935,20018.80
31177,11693829,20018.80
31177,11710286,20018.80
31177,11653939,20018.80
31177,11681243,20018.80
31177,11721541,20018.80
31177,11732124,20018.80
31177,11726002,20018.80
31177,11716615,20018.80
31177,11653756,20018.80
31177,11653904,20018.80
31177,11727749,20018.80
31177,11717686,20018.80
31177,11653942,20018.80
31177,11688910,20018.80
31177,11653938,20018.80
31177,11653744,20018.80
31177,11695016,20018.80
31181,11653942,20018.80
31181,11721541,20018.80
31181,11695027,20018.80
31181,11653744,20018.80
31181,11653939,20018.80
31181,11688910,20018.80
31181,11653752,20018.80
31181,11693829,20018.80
31181,11732138,20018.80
31181,11681243,20018.80
31181,11693844,20018.80
31181,11693635,20018.80
31181,11726833,20018.80
31181,11653935,20018.80
31181,11710286,20018.80
31181,11732144,20018.80
31181,11727110,20018.80
31181,11695015,20018.80
31181,11653904,20018.80
31181,11727749,20018.80
31181,11653760,20018.80
31181,11732124,20018.80
31181,11653756,20018.80
31181,11726002,20018.80
31181,11726820,20018.80
31181,11717686,20018.80
31181,11716615,20018.80
31181,11653941,20018.80
31181,11695016,20018.80
31181,11653938,20018.80
31185,11681243,20018.80
31185,11653744,20018.80
31185,11717686,20018.80
31185,11653942,20018.80
31185,11653752,20018.80
31185,11688910,20018.80
31185,11653939,20018.80
31185,11693829,20018.80
31185,11721541,20018.80
31185,11653935,20018.80
31185,11653756,20018.80
31185,11653941,20018.80
31185,11727749,20018.80
31185,11695015,20018.80
31185,11653938,20018.80
31185,11732144,20018.80
31185,11716615,20018.80
31185,11726002,20018.80
31185,11732138,20018.80
31185,11653760,20018.80
31185,11727110,20018.80
31185,11693635,20018.80
31185,11653904,20018.80
31185,11693844,20018.80
31185,11726820,20018.80
31185,11695016,20018.80
31185,11726833,20018.80
31185,11710286,20018.80
31185,11695027,20018.80
31185,11732124,20018.80
31186,11653938,20018.80
31186,11717686,20018.80
31186,11688910,20018.80
31186,11653939,20018.80
31186,11653752,20018.80
31186,11653744,20018.80
31186,11727110,20018.80
31186,11726820,20018.80
31186,11721541,20018.80
31186,11695027,20018.80
31186,11653756,20018.80
31186,11726002,20018.80
31186,11732124,20018.80
31186,11716615,20018.80
31186,11726833,20018.80
31186,11681243,20018.80
31186,11727749,20018.80
31186,11653941,20018.80
31186,11710286,20018.80
31186,11732144,20018.80
31186,11693844,20018.80
31186,11653935,20018.80
31186,11653942,20018.80
31186,11695015,20018.80
31186,11653904,20018.80
31186,11693635,20018.80
31186,11732138,20018.80
31186,11693829,20018.80
31186,11653760,20018.80
31186,11695016,20018.80
31188,11688910,20018.80
31188,11653744,20018.80
31188,11653904,20018.80
31188,11716615,20018.80
31188,11653760,20018.80
31188,11726002,20018.80
31188,11695016,20018.80
31188,11693635,20018.80
31188,11726820,20018.80
31188,11693844,20018.80
31188,11721541,20018.80
31188,11727110,20018.80
31188,11710286,20018.80
31188,11732144,20018.80
31188,11732138,20018.80
31188,11695015,20018.80
31188,11727749,20018.80
31188,11726833,20018.80
31188,11653941,20018.80
31188,11653752,20018.80
31188,11681243,20018.80
31188,11653938,20018.80
31188,11717686,20018.80
31188,11695027,20018.80
31188,11653935,20018.80
31188,11653942,20018.80
31188,11693829,20018.80
31188,11732124,20018.80
31188,11653756,20018.80
31188,11653939,20018.80
31189,11653744,20018.80
31189,11653942,20018.80
31189,11688910,20018.80
31189,11653760,20018.80
31189,11726833,20018.80
31189,11695016,20018.80
31189,11693635,20018.80
31189,11732124,20018.80
31189,11693844,20018.80
31189,11716615,20018.80
31189,11732138,20018.80
31189,11710286,20018.80
31189,11726820,20018.80
31189,11732144,20018.80
31189,11695027,20018.80
31189,11727749,20018.80
31189,11681243,20018.80
31189,11653938,20018.80
31189,11653941,20018.80
31189,11721541,20018.80
31189,11727110,20018.80
31189,11653935,20018.80
31189,11653756,20018.80
31189,11693829,20018.80
31189,11695015,20018.80
31189,11653752,20018.80
31189,11726002,20018.80
31189,11717686,20018.80
31189,11653904,20018.80
31189,11653939,20018.80
31190,11653744,20018.80
31190,11727110,20018.80
31190,11688910,20018.80
31190,11653939,20018.80
31190,11653942,20018.80
31190,11732124,20018.80
31190,11717686,20018.80
31190,11681243,20018.80
31190,11693829,20018.80
31190,11726002,20018.80
31190,11695016,20018.80
31190,11726820,20018.80
31190,11653935,20018.80
31190,11732144,20018.80
31190,11653941,20018.80
31190,11653752,20018.80
31190,11653756,20018.80
31190,11693635,20018.80
31190,11710286,20018.80
31190,11721541,20018.80
31190,11726833,20018.80
31190,11727749,20018.80
31190,11695027,20018.80
31190,11732138,20018.80
31190,11716615,20018.80
31190,11653938,20018.80
31190,11695015,20018.80
31190,11693844,20018.80
31190,11653760,20018.80
31190,11653904,20018.80
31191,11653744,20018.80
31191,11653942,20018.80
31191,11695015,20018.80
31191,11688910,20018.80
31191,11717686,20018.80
31191,11653938,20018.80
31191,11653939,20018.80
31191,11693635,20018.80
31191,11732144,20018.80
31191,11726833,20018.80
31191,11693829,20018.80
31191,11693844,20018.80
31191,11710286,20018.80
31191,11681243,20018.80
31191,11653760,20018.80
31191,11653752,20018.80
31191,11721541,20018.80
31191,11726002,20018.80
31191,11716615,20018.80
31191,11653756,20018.80
31191,11727749,20018.80
31191,11653904,20018.80
31191,11726820,20018.80
31191,11695027,20018.80
31191,11653941,20018.80
31191,11732138,20018.80
31191,11653935,20018.80
31191,11732124,20018.80
31191,11695016,20018.80
31191,11727110,20018.80
31192,11653941,20018.80
31192,11695016,20018.80
31192,11653904,20018.80
31192,11688910,20018.80
31192,11653942,20018.80
31192,11653939,20018.80
31192,11727749,20018.80
31192,11653760,20018.80
31192,11716615,20018.80
31192,11732144,20018.80
31192,11693829,20018.80
31192,11710286,20018.80
31192,11695027,20018.80
31192,11653752,20018.80
31192,11695015,20018.80
31192,11717686,20018.80
31192,11681243,20018.80
31192,11727110,20018.80
31192,11726002,20018.80
31192,11726833,20018.80
31192,11653938,20018.80
31192,11726820,20018.80
31192,11653756,20018.80
31192,11693844,20018.80
31192,11732138,20018.80
31192,11653935,20018.80
31192,11693635,20018.80
31192,11732124,20018.80
31192,11721541,20018.80
31192,11653744,20018.80
31206,11721541,20018.80
31206,11726833,20018.80
31206,11653756,20018.80
31206,11695015,20018.80
31206,11653938,20018.80
31206,11653935,20018.80
31206,11717686,20018.80
31206,11695016,20018.80
31206,11732138,20018.80
31206,11653904,20018.80
31206,11727749,20018.80
31206,11653752,20018.80
31206,11726002,20018.80
31206,11710286,20018.80
31206,11653939,20018.80
31206,11695027,20018.80
31206,11653941,20018.80
31206,11727110,20018.80
31206,11653760,20018.80
31206,11693829,20018.80
31206,11726820,20018.80
31206,11716615,20018.80
31206,11732124,20018.80
31206,11732144,20018.80
31206,11681243,20018.80
31206,11693635,20018.80
31206,11653744,20018.80
31206,11688910,20018.80
31206,11653942,20018.80
31206,11693844,20018.80
31208,11727110,20018.80
31208,11732138,20018.80
31208,11732124,20018.80
31208,11653904,20018.80
31208,11653938,20018.80
31208,11695027,20018.80
31208,11653756,20018.80
31208,11727749,20018.80
31208,11716615,20018.80
31208,11721541,20018.80
31208,11695016,20018.80
31208,11693635,20018.80
31208,11717686,20018.80
31208,11726820,20018.80
31208,11681243,20018.80
31208,11693844,20018.80
31208,11726002,20018.80
31208,11693829,20018.80
31208,11710286,20018.80
31208,11653760,20018.80
31208,11726833,20018.80
31208,11732144,20018.80
31208,11695015,20018.80
31208,11653935,20018.80
31208,11688910,20018.80
31208,11653941,20018.80
31208,11653939,20018.80
31208,11653744,20018.80
31208,11653752,20018.80
31208,11653942,20018.80
31210,11732144,20018.80
31210,11727749,20018.80
31210,11710286,20018.80
31210,11693829,20018.80
31210,11653938,20018.80
31210,11653904,20018.80
31210,11653941,20018.80
31210,11726820,20018.80
31210,11716615,20018.80
31210,11732138,20018.80
31210,11693844,20018.80
31210,11681243,20018.80
31210,11693635,20018.80
31210,11732124,20018.80
31210,11688910,20018.80
31210,11653939,20018.80
31210,11653752,20018.80
31210,11653744,20018.80
31210,11653942,20018.80
31210,11653760,20018.80
31210,11653935,20018.80
31210,11695015,20018.80
31210,11653756,20018.80
31210,11695027,20018.80
31210,11727110,20018.80
31210,11721541,20018.80
31210,11726002,20018.80
31210,11695016,20018.80
31210,11717686,20018.80
31210,11726833,20018.80
31213,11695016,20018.80
31213,11721541,20018.80
31213,11716615,20018.80
31213,11653752,20018.80
31213,11695027,20018.80
31213,11717686,20018.80
31213,11727749,20018.80
31213,11681243,20018.80
31213,11726002,20018.80
31213,11726833,20018.80
31213,11732138,20018.80
31213,11693635,20018.80
31213,11695015,20018.80
31213,11653939,20018.80
31213,11653756,20018.80
31213,11653938,20018.80
31213,11726820,20018.80
31213,11653904,20018.80
31213,11732144,20018.80
31213,11727110,20018.80
31213,11710286,20018.80
31213,11653935,20018.80
31213,11693829,20018.80
31213,11653941,20018.80
31213,11653760,20018.80
31213,11732124,20018.80
31213,11688910,20018.80
31213,11693844,20018.80
31213,11653744,20018.80
31213,11653942,20018.80
31215,11653939,20018.80
31215,11653904,20018.80
31215,11732138,20018.80
31215,11732144,20018.80
31215,11726002,20018.80
31215,11653935,20018.80
31215,11695015,20018.80
31215,11716615,20018.80
31215,11653760,20018.80
31215,11727110,20018.80
31215,11693829,20018.80
31215,11727749,20018.80
31215,11653752,20018.80
31215,11681243,20018.80
31215,11726820,20018.80
31215,11721541,20018.80
31215,11653941,20018.80
31215,11693635,20018.80
31215,11710286,20018.80
31215,11717686,20018.80
31215,11653756,20018.80
31215,11695027,20018.80
31215,11653938,20018.80
31215,11695016,20018.80
31215,11726833,20018.80
31215,11732124,20018.80
31215,11693844,20018.80
31215,11653744,20018.80
31215,11653942,20018.80
31215,11688910,20018.80
31216,11732124,20018.80
31216,11695016,20018.80
31216,11732138,20018.80
31216,11726002,20018.80
31216,11693829,20018.80
31216,11653756,20018.80
31216,11653935,20018.80
31216,11710286,20018.80
31216,11726820,20018.80
31216,11716615,20018.80
31216,11653939,20018.80
31216,11653938,20018.80
31216,11695027,20018.80
31216,11653904,20018.80
31216,11727749,20018.80
31216,11653752,20018.80
31216,11721541,20018.80
31216,11726833,20018.80
31216,11727110,20018.80
31216,11653760,20018.80
31216,11717686,20018.80
31216,11653942,20018.80
31216,11693844,20018.80
31216,11653941,20018.80
31216,11695015,20018.80
31216,11688910,20018.80
31216,11653744,20018.80
31216,11732144,20018.80
31216,11693635,20018.80
31216,11681243,20018.80
31217,11732138,20018.80
31217,11726002,20018.80
31217,11653941,20018.80
31217,11653938,20018.80
31217,11695015,20018.80
31217,11653939,20018.80
31217,11653752,20018.80
31217,11653756,20018.80
31217,11726820,20018.80
31217,11693635,20018.80
31217,11653935,20018.80
31217,11710286,20018.80
31217,11726833,20018.80
31217,11721541,20018.80
31217,11653744,20018.80
31217,11688910,20018.80
31217,11653942,20018.80
31217,11732144,20018.80
31217,11727749,20018.80
31217,11693829,20018.80
31217,11653904,20018.80
31217,11727110,20018.80
31217,11732124,20018.80
31217,11653760,20018.80
31217,11695016,20018.80
31217,11716615,20018.80
31217,11693844,20018.80
31217,11695027,20018.80
31217,11681243,20018.80
31217,11717686,20018.80
31218,11653744,20018.80
31218,11717686,20018.80
31218,11653904,20018.80
31218,11653752,20018.80
31218,11653939,20018.80
31218,11653756,20018.80
31218,11732138,20018.80
31218,11732144,20018.80
31218,11726002,20018.80
31218,11653938,20018.80
31218,11695027,20018.80
31218,11653760,20018.80
31218,11732124,20018.80
31218,11681243,20018.80
31218,11721541,20018.80
31218,11716615,20018.80
31218,11693844,20018.80
31218,11726820,20018.80
31218,11727749,20018.80
31218,11695015,20018.80
31218,11693635,20018.80
31218,11653935,20018.80
31218,11693829,20018.80
31218,11726833,20018.80
31218,11695016,20018.80
31218,11727110,20018.80
31218,11688910,20018.80
31218,11653941,20018.80
31218,11653942,20018.80
31218,11710286,20018.80
31220,11653941,20018.80
31220,11716615,20018.80
31220,11653942,20018.80
31220,11653744,20018.80
31220,11653904,20018.80
31220,11688910,20018.80
31220,11695015,20018.80
31220,11721541,20018.80
31220,11653935,20018.80
31220,11653760,20018.80
31220,11653939,20018.80
31220,11693829,20018.80
31220,11732124,20018.80
31220,11710286,20018.80
31220,11732144,20018.80
31220,11726833,20018.80
31220,11653756,20018.80
31220,11727749,20018.80
31220,11727110,20018.80
31220,11732138,20018.80
31220,11681243,20018.80
31220,11653938,20018.80
31220,11717686,20018.80
31220,11726820,20018.80
31220,11695027,20018.80
31220,11653752,20018.80
31220,11693635,20018.80
31220,11726002,20018.80
31220,11695016,20018.80
31220,11693844,20018.80
31222,11653935,20018.80
31222,11726002,20018.80
31222,11727110,20018.80
31222,11721541,20018.80
31222,11726833,20018.80
31222,11693829,20018.80
31222,11717686,20018.80
31222,11653938,20018.80
31222,11653744,20018.80
31222,11688910,20018.80
31222,11653942,20018.80
31222,11732138,20018.80
31222,11653756,20018.80
31222,11732144,20018.80
31222,11653752,20018.80
31222,11732124,20018.80
31222,11693635,20018.80
31222,11710286,20018.80
31222,11727749,20018.80
31222,11716615,20018.80
31222,11695015,20018.80
31222,11726820,20018.80
31222,11681243,20018.80
31222,11693844,20018.80
31222,11695027,20018.80
31222,11653904,20018.80
31222,11653760,20018.80
31222,11653939,20018.80
31222,11653941,20018.80
31222,11695016,20018.80
31223,11721541,20018.80
31223,11653760,20018.80
31223,11716615,20018.80
31223,11732138,20018.80
31223,11653935,20018.80
31223,11726833,20018.80
31223,11695027,20018.80
31223,11732124,20018.80
31223,11732144,20018.80
31223,11681243,20018.80
31223,11717686,20018.80
31223,11727749,20018.80
31223,11653756,20018.80
31223,11726002,20018.80
31223,11710286,20018.80
31223,11693829,20018.80
31223,11695015,20018.80
31223,11653939,20018.80
31223,11726820,20018.80
31223,11693635,20018.80
31223,11727110,20018.80
31223,11695016,20018.80
31223,11653744,20018.80
31223,11653942,20018.80
31223,11688910,20018.80
31223,11653904,20018.80
31223,11653938,20018.80
31223,11693844,20018.80
31223,11653752,20018.80
31223,11653941,20018.80
31225,11726002,20018.80
31225,11695015,20018.80
31225,11732138,20018.80
31225,11727110,20018.80
31225,11716615,20018.80
31225,11695016,20018.80
31225,11681243,20018.80
31225,11717686,20018.80
31225,11695027,20018.80
31225,11727749,20018.80
31225,11653941,20018.80
31225,11653752,20018.80
31225,11726833,20018.80
31225,11693829,20018.80
31225,11721541,20018.80
31225,11710286,20018.80
31225,11653942,20018.80
31225,11688910,20018.80
31225,11653744,20018.80
31225,11653904,20018.80
31225,11653939,20018.80
31225,11653935,20018.80
31225,11726820,20018.80
31225,11693844,20018.80
31225,11653760,20018.80
31225,11732124,20018.80
31225,11653756,20018.80
31225,11653938,20018.80
31225,11732144,20018.80
31225,11693635,20018.80
31226,11710286,20018.80
31226,11732144,20018.80
31226,11726820,20018.80
31226,11653756,20018.80
31226,11726833,20018.80
31226,11716615,20018.80
31226,11695027,20018.80
31226,11653939,20018.80
31226,11726002,20018.80
31226,11681243,20018.80
31226,11693844,20018.80
31226,11653941,20018.80
31226,11721541,20018.80
31226,11653935,20018.80
31226,11693829,20018.80
31226,11732124,20018.80
31226,11727110,20018.80
31226,11695016,20018.80
31226,11653744,20018.80
31226,11653938,20018.80
31226,11653942,20018.80
31226,11653752,20018.80
31226,11688910,20018.80
31226,11653904,20018.80
31226,11732138,20018.80
31226,11727749,20018.80
31226,11653760,20018.80
31226,11717686,20018.80
31226,11695015,20018.80
31226,11693635,20018.80
31231,11653941,20018.80
31231,11688910,20018.80
31231,11716615,20018.80
31231,11693829,20018.80
31231,11732144,20018.80
31231,11721541,20018.80
31231,11710286,20018.80
31231,11653935,20018.80
31231,11695015,20018.80
31231,11717686,20018.80
31231,11726820,20018.80
31231,11695016,20018.80
31231,11726833,20018.80
31231,11726002,20018.80
31231,11653939,20018.80
31231,11727749,20018.80
31231,11653756,20018.80
31231,11681243,20018.80
31231,11695027,20018.80
31231,11732124,20018.80
31231,11653904,20018.80
31231,11727110,20018.80
31231,11653760,20018.80
31231,11693635,20018.80
31231,11653938,20018.80
31231,11653752,20018.80
31231,11732138,20018.80
31231,11693844,20018.80
31231,11653744,20018.80
31231,11653942,20018.80
31237,11716615,20018.80
31237,11653760,20018.80
31237,11721541,20018.80
31237,11732138,20018.80
31237,11653935,20018.80
31237,11653941,20018.80
31237,11653938,20018.80
31237,11653939,20018.80
31237,11653752,20018.80
31237,11717686,20018.80
31237,11695016,20018.80
31237,11710286,20018.80
31237,11653756,20018.80
31237,11732144,20018.80
31237,11732124,20018.80
31237,11726002,20018.80
31237,11681243,20018.80
31237,11693844,20018.80
31237,11693635,20018.80
31237,11727749,20018.80
31237,11726820,20018.80
31237,11695027,20018.80
31237,11726833,20018.80
31237,11688910,20018.80
31237,11695015,20018.80
31237,11653942,20018.80
31237,11653744,20018.80
31237,11653904,20018.80
31237,11727110,20018.80
31237,11693829,20018.80
31239,11717686,20018.80
31239,11653756,20018.80
31239,11653935,20018.80
31239,11732138,20018.80
31239,11695016,20018.80
31239,11693829,20018.80
31239,11726833,20018.80
31239,11732124,20018.80
31239,11721541,20018.80
31239,11716615,20018.80
31239,11653752,20018.80
31239,11653942,20018.80
31239,11653744,20018.80
31239,11688910,20018.80
31239,11653904,20018.80
31239,11726002,20018.80
31239,11693635,20018.80
31239,11693844,20018.80
31239,11726820,20018.80
31239,11653760,20018.80
31239,11732144,20018.80
31239,11727749,20018.80
31239,11695015,20018.80
31239,11653941,20018.80
31239,11695027,20018.80
31239,11710286,20018.80
31239,11727110,20018.80
31239,11653939,20018.80
31239,11653938,20018.80
31239,11681243,20018.80
31244,11716615,20018.80
31244,11693635,20018.80
31244,11653760,20018.80
31244,11732124,20018.80
31244,11653752,20018.80
31244,11726820,20018.80
31244,11695027,20018.80
31244,11681243,20018.80
31244,11653756,20018.80
31244,11653941,20018.80
31244,11693829,20018.80
31244,11695016,20018.80
31244,11726002,20018.80
31244,11653939,20018.80
31244,11653938,20018.80
31244,11732144,20018.80
31244,11726833,20018.80
31244,11721541,20018.80
31244,11727110,20018.80
31244,11695015,20018.80
31244,11727749,20018.80
31244,11717686,20018.80
31244,11653904,20018.80
31244,11653935,20018.80
31244,11732138,20018.80
31244,11653744,20018.80
